delivery_id,date,customer,driver,vehicle,route,origin,destination,scheduled_time,actual_time,status,delay_minutes,delay_reason,distance_km,fuel_cost,delivery_cost,customer_rating
D00693,2022-11-03,Global Logistics,Chris Taylor,VAN001,Route D,Cairns,Hobart,11:30,11:22,On Time,0,,242.9,89.99,157.92,5.0
D00694,2022-11-03,Auto Parts Co,Tom Wilson,TRK003,Route B,Cairns,Hobart,18:30,18:59,Delayed,29,Road Works,400.2,93.56,324.12,5.0
D00695,2022-11-03,Global Logistics,Emma Chen,TRK002,Route D,Melbourne,Brisbane,08:45,08:53,On Time,8,,432.2,67.96,222.94,5.0
D00696,2022-11-03,Tech Solutions,Emma Chen,VAN003,Route B,Darwin,Perth,15:30,15:23,On Time,0,,55.9,128.54,211.59,3.0
D00697,2022-11-04,Industrial Supply,Maria Rodriguez,VAN002,Route B,Sydney,Hobart,12:00,11:56,On Time,0,,145.5,61.83,165.24,5.0
D00698,2022-11-04,Metro Stores,David Garcia,VAN002,Route C,Perth,Perth,16:00,16:10,On Time,10,,46.1,104.09,114.04,3.0
D00699,2022-11-04,Auto Parts Co,David Garcia,TRK004,Route E,Brisbane,Adelaide,08:45,08:45,On Time,0,,32.6,147.5,272.73,
D00700,2022-11-04,ABC Corp,Chris Taylor,TRK001,Route C,Brisbane,Sydney,14:30,14:32,On Time,2,,224.7,154.48,224.52,4.0
D00701,2022-11-04,Global Logistics,Anna Williams,TRK001,Route D,Adelaide,Cairns,12:45,12:59,On Time,14,,234.7,126.16,373.14,5.0
D00702,2022-11-05,XYZ Ltd,Emma Chen,VAN003,Route B,Melbourne,Sydney,10:00,09:54,On Time,0,,106.2,165.34,210.66,3.0
D00703,2022-11-05,ABC Corp,Sarah Johnson,TRK001,Route C,Sydney,Adelaide,18:00,18:15,On Time,15,,165.0,121.91,343.75,3.0
D00704,2022-11-06,Auto Parts Co,David Garcia,VAN004,Route A,Perth,Cairns,14:00,13:54,On Time,0,,306.0,176.45,196.57,3.0
D00705,2022-11-06,XYZ Ltd,Emma Chen,TRK004,Route B,Sydney,Sydney,08:30,08:42,On Time,12,,438.0,39.04,103.94,4.0
D00706,2022-11-06,Auto Parts Co,Chris Taylor,VAN002,Route C,Cairns,Melbourne,10:45,10:41,On Time,0,,385.3,45.85,139.02,4.0
D00707,2022-11-06,XYZ Ltd,Tom Wilson,VAN003,Route B,Adelaide,Sydney,14:15,14:11,On Time,0,,87.6,161.43,323.51,4.0
D00708,2022-11-07,Industrial Supply,Emma Chen,VAN001,Route A,Sydney,Darwin,11:00,11:06,On Time,6,,208.4,52.59,250.66,3.0
D00709,2022-11-07,Metro Stores,David Garcia,TRK004,Route C,Perth,Hobart,14:30,14:21,On Time,0,,100.1,71.39,282.23,3.0
D00710,2022-11-07,Retail Chain,Sarah Johnson,TRK001,Route A,Adelaide,Perth,17:00,16:53,On Time,0,,53.0,45.15,167.94,5.0
D00711,2022-11-07,Manufacturing Co,Anna Williams,TRK004,Route B,Perth,Darwin,13:45,13:42,On Time,0,,295.7,135.88,186.39,
D00712,2022-11-07,Retail Chain,Mike Brown,VAN002,Route A,Melbourne,Melbourne,09:45,09:57,On Time,12,,166.2,98.28,388.67,4.0
D00713,2022-11-07,XYZ Ltd,Mike Brown,TRK001,Route E,Darwin,Cairns,12:00,11:58,On Time,0,,272.8,103.25,174.25,
D00714,2022-11-08,Food Distribution,Mike Brown,TRK003,Route A,Sydney,Adelaide,16:30,16:36,On Time,6,,366.7,80.35,247.2,5.0
D00715,2022-11-08,ABC Corp,Emma Chen,VAN001,Route C,Cairns,Sydney,11:45,11:49,On Time,4,,139.7,107.9,291.94,
D00716,2022-11-08,Global Logistics,Anna Williams,TRK001,Route B,Hobart,Darwin,13:15,13:09,On Time,0,,112.7,43.39,376.19,3.0
D00717,2022-11-08,Manufacturing Co,Emma Chen,VAN002,Route D,Hobart,Adelaide,11:45,13:08,Delayed,83,Weather,156.5,36.16,256.02,5.0
D00718,2022-11-08,Global Logistics,Tom Wilson,TRK002,Route A,Cairns,Melbourne,08:45,08:53,On Time,8,,223.2,52.53,390.0,5.0
D00719,2022-11-09,Manufacturing Co,John Smith,VAN004,Route A,Perth,Adelaide,11:45,12:00,On Time,15,,375.8,48.52,246.51,
D00720,2022-11-09,Global Logistics,Tom Wilson,TRK003,Route A,Adelaide,Melbourne,12:00,11:54,On Time,0,,448.3,59.51,275.57,
D00721,2022-11-09,Retail Chain,David Garcia,VAN003,Route D,Sydney,Adelaide,10:00,10:01,On Time,1,,416.1,119.56,151.99,4.0
D00722,2022-11-09,Manufacturing Co,Mike Brown,VAN003,Route E,Perth,Adelaide,16:15,16:11,On Time,0,,154.6,74.6,378.14,3.0
D00723,2022-11-09,Industrial Supply,Emma Chen,VAN002,Route D,Darwin,Hobart,13:45,13:51,On Time,6,,223.3,174.22,238.39,3.0
D00724,2022-11-09,Manufacturing Co,Lisa Davis,VAN002,Route B,Adelaide,Brisbane,13:00,13:09,On Time,9,,346.0,88.9,220.88,
D00725,2022-11-10,XYZ Ltd,Emma Chen,TRK002,Route C,Cairns,Darwin,07:00,07:10,On Time,10,,392.3,48.22,275.39,5.0
D00726,2022-11-10,Industrial Supply,Mike Brown,TRK004,Route B,Adelaide,Adelaide,07:15,07:22,On Time,7,,330.6,170.48,341.69,3.0
D00727,2022-11-10,XYZ Ltd,Chris Taylor,TRK002,Route B,Perth,Sydney,08:00,08:09,On Time,9,,226.3,154.91,233.14,
D00728,2022-11-10,Retail Chain,Chris Taylor,VAN001,Route E,Cairns,Sydney,08:30,08:25,On Time,0,,208.8,125.43,155.44,5.0
D00729,2022-11-10,Food Distribution,Lisa Davis,VAN004,Route D,Adelaide,Adelaide,10:15,10:27,On Time,12,,308.7,173.86,247.89,4.0
D00730,2022-11-10,Tech Solutions,John Smith,VAN001,Route D,Sydney,Hobart,13:00,13:03,On Time,3,,29.7,75.41,293.53,5.0
D00731,2022-11-10,Industrial Supply,Anna Williams,VAN001,Route A,Melbourne,Darwin,14:00,15:01,Delayed,61,Weather,237.8,159.15,163.23,5.0
D00732,2022-11-10,Global Logistics,Maria Rodriguez,VAN002,Route D,Melbourne,Adelaide,13:00,12:54,On Time,0,,358.6,128.77,377.04,
D00733,2022-11-11,Auto Parts Co,Chris Taylor,VAN001,Route B,Darwin,Darwin,13:45,13:40,On Time,0,,273.4,154.48,120.27,
D00734,2022-11-11,XYZ Ltd,Anna Williams,VAN004,Route C,Perth,Perth,18:15,18:26,On Time,11,,69.8,162.11,318.45,4.0
D00735,2022-11-11,ABC Corp,Sarah Johnson,VAN004,Route C,Brisbane,Melbourne,08:00,07:53,On Time,0,,161.5,134.81,213.29,5.0
D00736,2022-11-11,Industrial Supply,Tom Wilson,TRK004,Route B,Melbourne,Hobart,15:15,15:20,On Time,5,,370.9,151.3,157.69,5.0
D00737,2022-11-11,Tech Solutions,John Smith,VAN002,Route D,Sydney,Darwin,17:00,17:15,On Time,15,,103.8,139.5,373.3,4.0
D00738,2022-11-11,Food Distribution,Emma Chen,VAN002,Route E,Melbourne,Sydney,10:15,10:20,On Time,5,,211.5,123.82,362.19,3.0
D00739,2022-11-11,Retail Chain,John Smith,VAN002,Route A,Perth,Adelaide,15:30,15:35,On Time,5,,417.0,67.71,310.98,
D00740,2022-11-11,Retail Chain,Chris Taylor,VAN001,Route D,Brisbane,Sydney,09:30,09:38,On Time,8,,272.7,170.54,395.48,3.0
D00741,2022-11-12,ABC Corp,Mike Brown,TRK004,Route E,Darwin,Brisbane,11:15,11:29,On Time,14,,125.1,40.94,384.4,5.0
D00742,2022-11-12,Auto Parts Co,Sarah Johnson,VAN004,Route B,Adelaide,Brisbane,07:30,08:39,Delayed,69,Road Works,69.2,104.49,167.57,4.0
D00743,2022-11-12,ABC Corp,Lisa Davis,VAN003,Route A,Cairns,Brisbane,11:15,11:06,On Time,0,,189.5,86.58,137.57,5.0
D00744,2022-11-13,Retail Chain,Emma Chen,VAN003,Route A,Perth,Perth,14:00,15:03,Delayed,63,Vehicle Issue,64.1,31.51,223.92,5.0
D00745,2022-11-13,ABC Corp,Sarah Johnson,TRK001,Route B,Cairns,Melbourne,16:00,16:17,Delayed,17,Weather,145.1,77.12,280.72,4.0
D00746,2022-11-14,XYZ Ltd,Sarah Johnson,VAN001,Route E,Perth,Cairns,16:45,16:38,On Time,0,,324.7,152.01,369.29,4.0
D00747,2022-11-14,Manufacturing Co,Lisa Davis,VAN001,Route C,Sydney,Brisbane,18:30,20:25,Delayed,115,Road Works,172.3,91.63,385.17,3.0
D00748,2022-11-14,Retail Chain,Tom Wilson,TRK004,Route A,Darwin,Melbourne,10:15,10:21,On Time,6,,40.2,65.27,232.08,3.0
D00749,2022-11-14,Manufacturing Co,Maria Rodriguez,VAN003,Route C,Sydney,Brisbane,07:45,07:43,On Time,0,,143.6,121.46,248.61,4.0
D00750,2022-11-14,Tech Solutions,David Garcia,TRK001,Route C,Brisbane,Darwin,14:00,14:02,On Time,2,,423.3,166.51,326.34,4.0
D00751,2022-11-14,Auto Parts Co,David Garcia,VAN003,Route A,Sydney,Hobart,16:15,16:15,On Time,0,,429.8,169.87,186.23,5.0
D00752,2022-11-15,Industrial Supply,Lisa Davis,TRK003,Route A,Adelaide,Adelaide,13:30,13:32,On Time,2,,61.4,67.49,262.84,4.0
D00753,2022-11-15,Manufacturing Co,Maria Rodriguez,TRK001,Route A,Adelaide,Darwin,07:30,07:41,On Time,11,,380.3,157.14,233.14,
D00754,2022-11-15,Industrial Supply,Chris Taylor,TRK004,Route D,Brisbane,Sydney,07:45,07:46,On Time,1,,142.5,121.55,194.21,
D00755,2022-11-15,Manufacturing Co,Anna Williams,TRK003,Route B,Melbourne,Melbourne,09:30,09:28,On Time,0,,395.3,128.4,169.8,3.0
D00756,2022-11-15,Food Distribution,Lisa Davis,TRK001,Route C,Adelaide,Brisbane,17:45,17:36,On Time,0,,313.3,158.62,206.0,5.0
D00757,2022-11-15,Industrial Supply,Sarah Johnson,TRK002,Route B,Perth,Darwin,10:30,10:36,On Time,6,,267.4,154.37,304.3,
D00758,2022-11-15,Auto Parts Co,Emma Chen,VAN002,Route D,Darwin,Cairns,13:30,13:30,On Time,0,,425.6,74.11,109.35,4.0
D00759,2022-11-15,Global Logistics,Chris Taylor,VAN002,Route B,Hobart,Brisbane,09:00,08:56,On Time,0,,304.3,52.51,328.78,3.0
D00760,2022-11-16,Food Distribution,John Smith,VAN004,Route E,Cairns,Darwin,16:45,16:38,On Time,0,,139.4,155.4,187.92,3.0
D00761,2022-11-16,XYZ Ltd,Lisa Davis,VAN004,Route D,Darwin,Sydney,12:15,12:28,On Time,13,,174.6,105.85,374.39,5.0
D00762,2022-11-16,Auto Parts Co,Mike Brown,TRK004,Route D,Melbourne,Adelaide,10:45,10:42,On Time,0,,363.2,81.24,135.39,5.0
D00763,2022-11-16,Retail Chain,Mike Brown,VAN004,Route A,Melbourne,Sydney,09:45,09:59,On Time,14,,202.9,144.83,313.41,3.0
D00764,2022-11-16,Tech Solutions,Sarah Johnson,TRK003,Route E,Hobart,Hobart,09:00,08:50,On Time,0,,175.6,90.35,267.08,3.0
D00765,2022-11-16,XYZ Ltd,John Smith,TRK002,Route C,Cairns,Hobart,12:30,12:39,On Time,9,,293.1,141.1,230.71,5.0
D00766,2022-11-17,Food Distribution,Sarah Johnson,TRK003,Route A,Darwin,Cairns,18:15,18:23,On Time,8,,186.2,95.79,252.6,3.0
D00767,2022-11-17,Auto Parts Co,Chris Taylor,VAN003,Route C,Darwin,Hobart,10:30,10:21,On Time,0,,160.4,56.76,142.96,5.0
D00768,2022-11-17,Auto Parts Co,Maria Rodriguez,VAN002,Route A,Darwin,Adelaide,18:15,18:13,On Time,0,,95.4,73.18,245.99,3.0
D00769,2022-11-17,Retail Chain,Tom Wilson,TRK003,Route A,Perth,Melbourne,11:30,13:22,Delayed,112,Traffic,36.6,165.38,387.96,3.0
D00770,2022-11-17,Global Logistics,Lisa Davis,VAN001,Route E,Hobart,Cairns,07:45,07:35,On Time,0,,246.4,154.66,188.48,
D00771,2022-11-17,Industrial Supply,Tom Wilson,TRK002,Route B,Adelaide,Sydney,18:00,18:03,On Time,3,,436.6,150.55,323.28,3.0
D00772,2022-11-18,Food Distribution,Sarah Johnson,VAN002,Route A,Hobart,Sydney,09:30,09:40,On Time,10,,421.3,149.13,195.26,5.0
D00773,2022-11-18,Retail Chain,Mike Brown,VAN003,Route B,Perth,Adelaide,17:00,18:36,Delayed,96,Traffic,224.8,102.68,156.13,3.0
D00774,2022-11-18,ABC Corp,David Garcia,TRK002,Route D,Perth,Melbourne,10:00,11:48,Delayed,108,Weather,41.5,133.2,284.01,3.0
D00775,2022-11-18,Tech Solutions,Tom Wilson,TRK004,Route C,Cairns,Cairns,17:30,17:41,On Time,11,,363.6,88.83,207.14,3.0
D00776,2022-11-18,Metro Stores,Anna Williams,VAN002,Route B,Hobart,Sydney,10:00,11:52,Delayed,112,Vehicle Issue,99.9,173.45,298.18,4.0
D00777,2022-11-18,Industrial Supply,Maria Rodriguez,VAN003,Route B,Brisbane,Adelaide,18:15,18:20,On Time,5,,138.9,62.27,355.3,5.0
D00778,2022-11-18,Metro Stores,Anna Williams,VAN003,Route D,Adelaide,Brisbane,12:30,12:33,On Time,3,,139.0,139.23,201.95,4.0
D00779,2022-11-19,XYZ Ltd,Maria Rodriguez,VAN002,Route B,Brisbane,Brisbane,10:15,10:29,On Time,14,,366.0,43.54,311.42,5.0
D00780,2022-11-19,Food Distribution,Lisa Davis,TRK003,Route E,Hobart,Perth,08:00,08:01,On Time,1,,148.3,54.21,212.16,5.0
D00781,2022-11-19,Food Distribution,Sarah Johnson,VAN003,Route D,Brisbane,Melbourne,18:15,18:35,Delayed,20,Traffic,145.3,33.64,289.47,3.0
D00782,2022-11-20,Manufacturing Co,Sarah Johnson,TRK002,Route A,Hobart,Brisbane,08:45,08:39,On Time,0,,31.3,154.54,281.46,5.0
D00783,2022-11-20,Manufacturing Co,Emma Chen,VAN003,Route E,Brisbane,Adelaide,16:45,16:54,On Time,9,,141.5,60.4,179.28,4.0
D00784,2022-11-20,Metro Stores,Chris Taylor,VAN001,Route D,Adelaide,Perth,13:30,13:27,On Time,0,,187.5,178.97,318.27,5.0
D00785,2022-11-20,ABC Corp,David Garcia,TRK004,Route D,Darwin,Cairns,18:00,18:08,On Time,8,,264.3,126.42,199.73,3.0
D00786,2022-11-21,Auto Parts Co,Lisa Davis,TRK002,Route B,Hobart,Cairns,15:15,15:20,On Time,5,,247.4,155.95,328.17,
D00787,2022-11-21,Global Logistics,Mike Brown,TRK001,Route C,Hobart,Brisbane,14:30,14:43,On Time,13,,139.0,61.38,268.72,4.0
D00788,2022-11-21,Industrial Supply,Chris Taylor,TRK002,Route A,Hobart,Sydney,12:15,12:27,On Time,12,,184.7,143.53,148.63,3.0
D00789,2022-11-21,Metro Stores,Anna Williams,TRK003,Route E,Cairns,Melbourne,10:45,11:15,Delayed,30,Traffic,343.3,112.06,219.82,4.0
D00790,2022-11-21,Global Logistics,Maria Rodriguez,TRK003,Route B,Adelaide,Perth,11:30,11:39,On Time,9,,366.2,172.8,211.38,4.0
D00791,2022-11-22,Tech Solutions,Chris Taylor,VAN004,Route A,Darwin,Hobart,10:30,12:18,Delayed,108,Weather,101.2,100.57,397.99,
D00792,2022-11-22,Food Distribution,Anna Williams,VAN002,Route A,Brisbane,Cairns,18:15,18:08,On Time,0,,277.6,40.02,290.9,4.0
D00793,2022-11-22,Metro Stores,Maria Rodriguez,VAN001,Route C,Hobart,Adelaide,17:00,17:51,Delayed,51,Vehicle Issue,263.5,126.24,160.78,3.0
D00794,2022-11-22,Auto Parts Co,Sarah Johnson,TRK003,Route E,Hobart,Darwin,18:15,18:13,On Time,0,,269.7,158.01,281.43,5.0
D00795,2022-11-22,Retail Chain,Lisa Davis,TRK002,Route E,Melbourne,Melbourne,16:45,16:35,On Time,0,,95.0,161.19,197.0,3.0
D00796,2022-11-22,Global Logistics,Tom Wilson,TRK002,Route B,Hobart,Hobart,09:45,09:50,On Time,5,,353.9,135.94,206.5,4.0
D00797,2022-11-22,Manufacturing Co,Mike Brown,VAN003,Route E,Cairns,Cairns,15:00,15:43,Delayed,43,Weather,320.4,67.58,136.07,5.0
D00798,2022-11-22,Industrial Supply,Emma Chen,VAN003,Route B,Perth,Hobart,12:15,12:16,On Time,1,,184.0,169.98,398.63,4.0
D00799,2022-11-23,Manufacturing Co,Chris Taylor,TRK001,Route E,Adelaide,Brisbane,07:30,07:31,On Time,1,,300.1,126.25,219.49,5.0
D00800,2022-11-23,ABC Corp,Anna Williams,VAN004,Route D,Melbourne,Cairns,11:30,11:38,On Time,8,,343.7,127.13,263.68,
D00801,2022-11-23,Tech Solutions,Mike Brown,TRK003,Route A,Hobart,Sydney,12:00,12:12,On Time,12,,48.8,125.62,118.7,
D00802,2022-11-23,ABC Corp,Emma Chen,VAN002,Route B,Darwin,Brisbane,15:30,16:10,Delayed,40,Road Works,424.7,90.48,351.32,3.0
D00803,2022-11-23,Tech Solutions,Anna Williams,TRK001,Route C,Perth,Hobart,10:15,10:07,On Time,0,,98.5,142.02,351.36,
D00804,2022-11-23,Auto Parts Co,Sarah Johnson,VAN004,Route A,Sydney,Sydney,11:30,11:34,On Time,4,,102.6,42.96,195.25,3.0
D00805,2022-11-24,XYZ Ltd,Lisa Davis,VAN001,Route B,Melbourne,Adelaide,07:15,07:19,On Time,4,,47.7,135.89,153.4,
D00806,2022-11-24,Manufacturing Co,Lisa Davis,TRK003,Route C,Adelaide,Cairns,12:45,12:41,On Time,0,,137.4,103.48,273.61,5.0
D00807,2022-11-24,Tech Solutions,John Smith,VAN003,Route B,Perth,Hobart,15:45,15:56,On Time,11,,172.4,151.64,338.88,5.0
D00808,2022-11-24,Retail Chain,Tom Wilson,TRK004,Route D,Adelaide,Brisbane,15:30,15:44,On Time,14,,416.8,107.55,289.33,4.0
D00809,2022-11-24,Auto Parts Co,John Smith,VAN002,Route A,Darwin,Brisbane,16:30,16:32,On Time,2,,92.5,101.32,201.0,3.0
D00810,2022-11-24,Tech Solutions,John Smith,VAN004,Route E,Cairns,Hobart,12:30,12:37,On Time,7,,335.7,101.04,173.08,5.0
D00811,2022-11-25,Food Distribution,Sarah Johnson,VAN003,Route D,Adelaide,Hobart,14:45,14:42,On Time,0,,277.1,54.6,149.92,5.0
D00812,2022-11-25,Tech Solutions,Emma Chen,TRK001,Route A,Adelaide,Melbourne,18:15,19:43,Delayed,88,Weather,365.6,98.81,149.6,
D00813,2022-11-25,XYZ Ltd,Mike Brown,TRK004,Route B,Hobart,Sydney,09:15,10:09,Delayed,54,Vehicle Issue,332.8,53.12,266.6,3.0
D00814,2022-11-25,Food Distribution,David Garcia,TRK004,Route D,Hobart,Cairns,14:15,14:20,On Time,5,,325.1,144.46,128.75,
D00815,2022-11-25,Metro Stores,Maria Rodriguez,VAN003,Route E,Sydney,Darwin,09:45,09:44,On Time,0,,232.5,141.06,275.93,5.0
D00816,2022-11-25,Food Distribution,John Smith,VAN003,Route A,Perth,Melbourne,09:15,09:15,On Time,0,,237.5,36.64,190.58,
D00817,2022-11-25,Manufacturing Co,David Garcia,VAN004,Route A,Adelaide,Hobart,13:15,13:14,On Time,0,,101.3,89.73,255.2,
D00818,2022-11-26,ABC Corp,Mike Brown,VAN002,Route B,Hobart,Cairns,17:00,17:02,On Time,2,,29.9,128.07,301.06,3.0
D00819,2022-11-26,XYZ Ltd,Maria Rodriguez,VAN004,Route E,Darwin,Cairns,11:45,11:55,On Time,10,,327.6,156.63,391.53,
D00820,2022-11-26,XYZ Ltd,Mike Brown,TRK001,Route C,Adelaide,Perth,09:45,09:47,On Time,2,,243.8,122.18,361.66,4.0
D00821,2022-11-27,Auto Parts Co,Emma Chen,VAN001,Route D,Darwin,Adelaide,08:45,08:36,On Time,0,,350.9,33.53,180.17,4.0
D00822,2022-11-27,ABC Corp,Maria Rodriguez,TRK002,Route C,Brisbane,Hobart,07:45,07:55,On Time,10,,130.7,42.61,128.37,5.0
D00823,2022-11-28,Auto Parts Co,Lisa Davis,VAN004,Route A,Sydney,Darwin,13:30,13:34,On Time,4,,183.4,52.01,393.05,3.0
D00824,2022-11-28,Manufacturing Co,David Garcia,VAN003,Route A,Melbourne,Adelaide,13:00,13:10,On Time,10,,331.7,141.4,123.78,3.0
D00825,2022-11-28,Food Distribution,Lisa Davis,TRK001,Route C,Cairns,Perth,10:30,12:04,Delayed,94,Road Works,348.3,95.54,324.06,4.0
D00826,2022-11-28,Manufacturing Co,Tom Wilson,TRK001,Route D,Perth,Brisbane,15:00,14:55,On Time,0,,357.4,128.58,182.43,5.0
D00827,2022-11-28,Global Logistics,Lisa Davis,TRK002,Route E,Adelaide,Cairns,12:00,11:50,On Time,0,,274.9,125.22,198.63,5.0
D00828,2022-11-28,Industrial Supply,Mike Brown,VAN004,Route D,Perth,Melbourne,07:30,07:31,On Time,1,,311.0,68.35,109.68,3.0
D00829,2022-11-28,XYZ Ltd,Lisa Davis,VAN002,Route C,Adelaide,Darwin,17:45,17:46,On Time,1,,216.9,100.11,146.77,5.0
D00830,2022-11-28,ABC Corp,Tom Wilson,VAN004,Route B,Hobart,Melbourne,12:45,12:59,On Time,14,,185.8,172.32,137.05,3.0
D00831,2022-11-29,Metro Stores,Chris Taylor,VAN003,Route C,Perth,Hobart,16:30,16:25,On Time,0,,407.7,71.83,331.15,5.0
D00832,2022-11-29,Metro Stores,Lisa Davis,VAN003,Route D,Cairns,Adelaide,17:30,17:37,On Time,7,,376.1,97.42,377.17,4.0
D00833,2022-11-29,Tech Solutions,Sarah Johnson,VAN003,Route E,Hobart,Hobart,07:30,07:40,On Time,10,,199.4,125.46,285.66,
D00834,2022-11-29,Metro Stores,John Smith,VAN002,Route E,Perth,Melbourne,16:00,16:13,On Time,13,,267.0,100.79,127.29,5.0
D00835,2022-11-29,Tech Solutions,Anna Williams,VAN002,Route B,Melbourne,Cairns,16:45,16:41,On Time,0,,423.3,168.21,196.82,3.0
D00836,2022-11-30,Auto Parts Co,Anna Williams,TRK004,Route B,Cairns,Sydney,16:45,16:56,On Time,11,,366.6,155.68,361.63,3.0
D00837,2022-11-30,Metro Stores,Chris Taylor,VAN004,Route D,Sydney,Hobart,14:00,13:51,On Time,0,,432.0,162.5,261.2,5.0
D00838,2022-11-30,ABC Corp,Tom Wilson,VAN003,Route A,Darwin,Hobart,17:00,17:13,On Time,13,,329.6,106.73,294.89,3.0
D00839,2022-11-30,Auto Parts Co,Sarah Johnson,TRK003,Route C,Hobart,Darwin,08:15,08:29,On Time,14,,85.3,66.46,244.78,4.0
D00840,2022-11-30,Industrial Supply,Lisa Davis,VAN001,Route C,Adelaide,Cairns,17:00,17:12,On Time,12,,165.5,97.56,177.38,3.0
D00841,2022-11-30,Retail Chain,Emma Chen,VAN002,Route C,Adelaide,Melbourne,09:15,09:05,On Time,0,,266.2,75.71,313.92,3.0
D00842,2022-12-01,ABC Corp,Lisa Davis,VAN001,Route B,Brisbane,Adelaide,09:30,10:18,Delayed,48,Weather,179.8,127.55,361.07,4.0
D00843,2022-12-01,Auto Parts Co,Chris Taylor,VAN002,Route E,Darwin,Hobart,16:15,17:53,Delayed,98,Weather,392.8,123.34,150.74,3.0
D00844,2022-12-01,Global Logistics,Lisa Davis,VAN001,Route B,Perth,Melbourne,14:45,14:37,On Time,0,,143.3,176.04,336.78,4.0
D00845,2022-12-01,ABC Corp,Chris Taylor,TRK004,Route B,Darwin,Brisbane,14:45,14:55,On Time,10,,194.4,53.79,198.85,
D00846,2022-12-01,Auto Parts Co,Chris Taylor,TRK004,Route B,Adelaide,Melbourne,15:00,15:23,Delayed,23,Customer Issue,318.1,153.15,173.53,4.0
D00847,2022-12-01,Manufacturing Co,Sarah Johnson,TRK004,Route A,Melbourne,Adelaide,09:00,09:50,Delayed,50,Road Works,50.9,76.97,275.7,4.0
D00848,2022-12-02,XYZ Ltd,Lisa Davis,VAN004,Route A,Cairns,Sydney,15:00,15:10,On Time,10,,227.3,53.98,276.81,4.0
D00849,2022-12-02,Industrial Supply,Lisa Davis,VAN004,Route A,Adelaide,Hobart,16:00,15:53,On Time,0,,280.6,124.67,152.96,5.0
D00850,2022-12-02,Retail Chain,Emma Chen,VAN001,Route E,Adelaide,Cairns,11:30,11:37,On Time,7,,72.4,172.19,154.65,
D00851,2022-12-02,XYZ Ltd,David Garcia,VAN001,Route A,Cairns,Darwin,15:45,15:40,On Time,0,,296.1,132.95,154.8,3.0
D00852,2022-12-02,Food Distribution,Anna Williams,TRK002,Route C,Perth,Melbourne,10:30,10:30,On Time,0,,162.6,70.54,218.87,3.0
D00853,2022-12-03,Metro Stores,Tom Wilson,TRK004,Route C,Cairns,Adelaide,15:45,16:00,On Time,15,,182.6,91.12,318.01,4.0
D00854,2022-12-03,Metro Stores,John Smith,VAN003,Route A,Hobart,Darwin,14:30,14:32,On Time,2,,299.5,61.19,237.07,5.0
D00855,2022-12-03,Manufacturing Co,Emma Chen,TRK001,Route C,Hobart,Hobart,10:15,10:13,On Time,0,,163.4,136.8,159.84,5.0
D00856,2022-12-04,Industrial Supply,Maria Rodriguez,VAN004,Route A,Hobart,Cairns,08:00,08:00,On Time,0,,131.2,213.65,275.83,
D00857,2022-12-04,Industrial Supply,Tom Wilson,TRK002,Route D,Melbourne,Sydney,07:30,07:31,On Time,1,,162.9,175.54,224.13,3.0
D00858,2022-12-04,XYZ Ltd,Anna Williams,TRK004,Route C,Adelaide,Adelaide,16:30,16:37,On Time,7,,318.1,61.28,330.97,5.0
D00859,2022-12-05,Tech Solutions,Emma Chen,VAN004,Route B,Cairns,Darwin,12:45,12:41,On Time,0,,166.5,157.98,311.22,5.0
D00860,2022-12-05,Metro Stores,David Garcia,VAN004,Route A,Brisbane,Darwin,07:15,07:18,On Time,3,,31.9,114.7,109.63,4.0
D00861,2022-12-05,XYZ Ltd,Sarah Johnson,TRK002,Route E,Sydney,Melbourne,15:45,15:45,On Time,0,,364.4,188.33,126.32,5.0
D00862,2022-12-05,Metro Stores,Tom Wilson,VAN004,Route D,Melbourne,Darwin,17:15,17:29,On Time,14,,56.0,152.61,201.94,5.0
D00863,2022-12-05,Manufacturing Co,John Smith,VAN003,Route A,Brisbane,Perth,18:45,19:52,Delayed,67,Road Works,162.0,63.09,356.67,4.0
D00864,2022-12-05,Auto Parts Co,Emma Chen,TRK003,Route B,Melbourne,Perth,15:45,15:41,On Time,0,,156.1,54.16,260.03,3.0
D00865,2022-12-05,Retail Chain,Lisa Davis,TRK004,Route C,Melbourne,Hobart,09:30,10:27,Delayed,57,Vehicle Issue,446.2,77.94,375.96,3.0
D00866,2022-12-06,ABC Corp,Anna Williams,TRK004,Route D,Brisbane,Cairns,14:00,14:02,On Time,2,,211.4,71.75,331.3,3.0
D00867,2022-12-06,Food Distribution,Sarah Johnson,TRK003,Route B,Sydney,Cairns,08:15,08:23,On Time,8,,339.8,100.51,398.61,3.0
D00868,2022-12-06,XYZ Ltd,Anna Williams,TRK001,Route A,Hobart,Hobart,08:30,08:36,On Time,6,,195.1,190.35,206.4,3.0
D00869,2022-12-06,XYZ Ltd,David Garcia,VAN004,Route A,Adelaide,Darwin,13:30,13:42,On Time,12,,44.3,188.53,153.21,
D00870,2022-12-06,ABC Corp,John Smith,TRK004,Route C,Darwin,Hobart,15:15,15:20,On Time,5,,374.9,111.46,152.39,3.0
D00871,2022-12-06,Tech Solutions,John Smith,VAN004,Route B,Adelaide,Hobart,18:15,18:08,On Time,0,,290.8,199.62,179.55,3.0
D00872,2022-12-07,Metro Stores,John Smith,VAN003,Route E,Melbourne,Melbourne,07:45,07:39,On Time,0,,67.5,98.76,166.81,3.0
